,formula,xc,encut,ispin,ivdw,concentration,potential_energy,ZPE_correction,temperature,Cp,enthalpy_calculated,enthalpy_experimental,pressure,entropy,free_energy
512,CH3OH,PBE,520,1,0,0.0,-30.22564169,1.3555214370000002,298.15,0.11752292266589137,-28.75259733033411,-2.0814769872284744,16938.450392599163,0.0026299087216076072,-29.536704615681415
513,CH4,PBE,520,1,0,0.0,-24.04157294,1.1846691515,298.15,0.10398768725228136,-22.752916101247717,-0.7762174598206185,100000.0,0.0019319195011940475,-23.328917900528722
514,C2H4,PBE,520,1,0,0.0,-31.97968046,1.3513958444999998,298.15,0.10926327106835831,-30.519021344431643,0.5420512987574153,100000.0,0.002274336851747506,-31.197114876780162
515,C2H6,PBE,520,1,0,0.0,-40.50781143,1.9766098105,298.15,0.12176379456509179,-38.409437824934905,-0.8716184884019238,100000.0,0.002367818864542105,-39.11540301939813
516,CH2O,PBE,520,1,0,0.0,-22.14388622,0.6996065695000001,298.15,0.10394208184363596,-21.340337568656363,,100000.0,0.0022693256625100837,-22.016937014933745
517,N2,PBE,520,1,0,0.0,-16.65222174,0.15058884649999998,298.15,0.08992643908836212,-16.41170645441164,0.0,100000.0,0.001987861414505388,-17.004387335146422
518,NH3,PBE,520,1,0,0.0,-19.54808884,0.9110883295000001,298.15,0.1039172467198668,-18.53308326378013,-0.47700514290652546,100000.0,0.001997190734673626,-19.12854568132307
519,H2O,PBE,520,1,0,0.1,-14.57827286,0.5606503795000001,298.15,0.10289173754389236,-13.914730742956108,-2.506445205454288,3166.74874006291,0.002257270401535915,-14.58773591317404
520,H2,PBE,520,1,0,0.1,-6.78892992,0.26758276599999997,298.15,0.0899239968826352,-6.431423157117365,0.0,100000.0,0.0013530887226219182,-6.83484655976709
521,O2,PBE,520,1,0,0.1,-9.89629504,0.0971605145,298.15,0.0900249307343964,-9.709109594765604,0.0,100000.0,0.002129085154082338,-10.343896333455252
522,H2O2,PBE,520,1,0,0.1,-18.5964121,0.6901363465,298.15,0.11665571034641531,-17.789620043153583,-1.4093333767692797,100000.0,0.002381406425513202,-18.499636368920346
523,CO2,PBE,520,1,0,0.1,-23.12040076,0.302854823,298.15,0.09826148339393426,-22.719284453606065,-4.080562177045822,100000.0,0.002223443677158342,-23.382204185950826
524,CO,PBE,520,1,0,0.1,-14.83539473,0.13164940949999998,298.15,0.08993332446506092,-14.61381199603494,-1.144812342975661,100000.0,0.0020503481672339723,-15.22512330209575
525,HCOOH,PBE,520,1,0,0.1,-30.28499261,0.8841318334999999,298.15,0.11300091916935506,-29.287859857330645,-3.9244514030036863,5714.155064883787,0.0028281657930819904,-30.13107748853804
526,CH3OH,PBE,520,1,0,0.1,-30.47170759,1.3483638880000002,298.15,0.11910373750152692,-29.004239964498474,-2.0814769872284744,16938.450392599163,0.0026418471650999785,-29.791906696773033
527,CH4,PBE,520,1,0,0.1,-24.06590708,1.1781706705000001,298.15,0.10406282458779081,-22.783673584912208,-0.7762174598206185,100000.0,0.001932387016292659,-23.359814773819863
528,C2H4,PBE,520,1,0,0.1,-32.05027245,1.3499424979999999,298.15,0.10917695300621677,-30.591152998993785,0.5420512987574153,100000.0,0.0022742531860150588,-31.269221586404175
529,C2H6,PBE,520,1,0,0.1,-40.53467993,1.968874033,298.15,0.12201024937750171,-38.4437956476225,-0.8716184884019238,100000.0,0.0023693965327283664,-39.150231223855464
530,CH2O,PBE,520,1,0,0.1,-22.3539784,0.704738705,298.15,0.1039190984019851,-21.545320596598014,,100000.0,0.002269735445596212,-22.222042219702523
531,N2,PBE,520,1,0,0.1,-16.67895265,0.1508311545,298.15,0.0899263973025986,-16.4381950981974,0.0,100000.0,0.001987770643278646,-17.030848915490928
532,NH3,PBE,520,1,0,0.1,-19.76929706,0.905560849,298.15,0.10385566791573142,-18.759880543084268,-0.47700514290652546,100000.0,0.001997156578524568,-19.35533277697137
533,H2O,PBE,520,1,0,1.0,-14.57884866,0.5606295985,298.15,0.10289176684031553,-13.915327294659685,-2.506445205454288,3166.74874006291,0.002257274128462503,-14.58833357606078
534,H2,PBE,520,1,0,1.0,-6.78894075,0.26758171,298.15,0.08992399688267216,-6.431435043117328,0.0,100000.0,0.0013530889655913648,-6.834858518208393
535,O2,PBE,520,1,0,1.0,-9.89630103,0.09716034100000001,298.15,0.09002493191807695,-9.709115757081923,0.0,100000.0,0.002129085046419299,-10.343902463671837
536,H2O2,PBE,520,1,0,1.0,-18.59834632,0.6910226030000001,298.15,0.11655506532906335,-17.790768651670938,-1.4093333767692797,100000.0,0.0023805331141331207,-18.500524599649726
537,CO2,PBE,520,1,0,1.0,-23.12058693,0.3027832425,298.15,0.0982768479190298,-22.719526839580972,-4.080562177045822,100000.0,0.002223518913331913,-23.38246900359088
538,CO,PBE,520,1,0,1.0,-14.83544186,0.131648932,298.15,0.08993332477797106,-14.613859603222028,-1.144812342975661,100000.0,0.002050348067573222,-15.225170879568985
539,HCOOH,PBE,520,1,0,1.0,-30.28557482,0.8841012205000001,298.15,0.1130016584368645,-29.288471941063136,-3.9244514030036863,5714.155064883787,0.0028281699616710407,-30.131690815135357
540,CH3OH,PBE,520,1,0,1.0,-30.47215403,1.348354276,298.15,0.11910480270215573,-29.004694951297843,-2.0814769872284744,16938.450392599163,0.0026418560004965947,-29.7923643178459
541,CH4,PBE,520,1,0,1.0,-24.06592078,1.1781633775,298.15,0.10406291456008421,-22.783694487939915,-0.7762174598206185,100000.0,0.0019323875111540922,-23.359835824390508
542,C2H4,PBE,520,1,0,1.0,-32.0503779,1.3497000555,298.15,0.10916384341661134,-30.59151400108339,0.5420512987574153,100000.0,0.002274232177455875,-31.26957632479186
543,C2H6,PBE,520,1,0,1.0,-40.53469461,1.9688624774999999,298.15,0.12201109354057516,-38.44382103895943,-0.8716184884019238,100000.0,0.0023694021358135666,-39.150258285752244
544,CH2O,PBE,520,1,0,1.0,-22.35440898,0.7047521165,298.15,0.10391900551127609,-21.545737857988723,,100000.0,0.002269736297955251,-22.22245973522408
545,N2,PBE,520,1,0,1.0,-16.67897878,0.150831428,298.15,0.08992639725583734,-16.438220954744164,0.0,100000.0,0.0019877705468793845,-17.030874743296252
546,NH3,PBE,520,1,0,1.0,-19.76964307,0.9055546425000001,298.15,0.10385528808550526,-18.760233139414495,-0.47700514290652546,100000.0,0.00199715603052998,-19.35568520991701
547,H2O,PBE,520,1,10,0.0,-14.23324976,0.5678251305,298.15,0.10286366136840386,-13.562560968131596,-2.506445205454288,3166.74874006291,0.002256716551354639,-14.23540100791798
548,H2,PBE,520,1,10,0.0,-6.77245466,0.268831985,298.15,0.08992399684008429,-6.413698678159916,0.0,100000.0,0.001352805952940042,-6.817037773028989
549,O2,PBE,520,1,10,0.0,-9.88549549,0.09722036,298.15,0.09002452325520383,-9.698250606744796,0.0,100000.0,0.0021291918597242123,-10.333069159721571
550,H2O2,PBE,520,1,10,0.0,-18.18554577,0.694717138,298.15,0.11580770357183001,-17.37502092842817,-1.4093333767692797,100000.0,0.002375241634653742,-18.083199221800186
551,CO2,PBE,520,1,10,0.0,-22.97035158,0.306005219,298.15,0.09803689440451469,-22.566309466595484,-4.080562177045822,100000.0,0.0022225110569815184,-23.228951138234525
552,CO,PBE,520,1,10,0.0,-14.79201076,0.13180676700000002,298.15,0.08993322191003775,-14.570270771089962,-1.144812342975661,100000.0,0.0020503929393615016,-15.181595425960595
553,HCOOH,PBE,520,1,10,0.0,-29.90966965,0.8864865885000001,298.15,0.11289635814020327,-28.910286703359798,-3.9244514030036863,5714.155064883787,0.0028277788974369,-29.75338898163061
554,CH3OH,PBE,520,1,10,0.0,-30.26084099,1.3498824445,298.15,0.11775125567861311,-28.793207289821385,-2.0814769872284744,16938.450392599163,0.0026315400269685675,-29.577800948862063
555,CH4,PBE,520,1,10,0.0,-24.06314728,1.1774899349999999,298.15,0.10401378922479831,-22.7816435557752,-0.7762174598206185,100000.0,0.0019323870267896383,-23.35778474781253
556,C2H4,PBE,520,1,10,0.0,-32.01238416,1.3473261870000002,298.15,0.10934959541587475,-30.55570837758413,0.5420512987574153,100000.0,0.002274882865008563,-31.23396470378643
557,C2H6,PBE,520,1,10,0.0,-40.5766908,1.9645406895000002,298.15,0.12218479387912629,-38.489965316620875,-0.8716184884019238,100000.0,0.002370320717136937,-39.196676438435254
558,CH2O,PBE,520,1,10,0.0,-22.15480481,0.6980930270000001,298.15,0.10394449124542371,-21.352767291754578,,100000.0,0.0022694879972519487,-22.029415138135246
559,N2,PBE,520,1,10,0.0,-16.65226574,0.150588525,298.15,0.08992643914427831,-16.411750775855722,0.0,100000.0,0.001987861469094821,-17.004431672866342
560,NH3,PBE,520,1,10,0.0,-19.55249573,0.9093621595000001,298.15,0.10393153502789199,-18.53920203547211,-0.47700514290652546,100000.0,0.0019973095157709117,-19.134699867599206
561,H2O,PBE,520,1,10,0.1,-14.57912993,0.5603514905,298.15,0.10289275225387984,-13.91588568724612,-2.506445205454288,3166.74874006291,0.002257276807363312,-14.588892767361493
562,H2,PBE,520,1,10,0.1,-6.78895418,0.2675803595,298.15,0.08992399688272118,-6.431449823617279,0.0,100000.0,0.0013530890163855939,-6.834873313852643
563,O2,PBE,520,1,10,0.1,-9.89633425,0.09716011299999999,298.15,0.09002493347359425,-9.709149203526406,0.0,100000.0,0.0021290853266826264,-10.343935993676832
564,H2O2,PBE,520,1,10,0.1,-18.60626824,0.6904300065000001,298.15,0.11635617029376066,-17.799482063206238,-1.4093333767692797,100000.0,0.0023791284085399583,-18.508819198212425
565,CO2,PBE,520,1,10,0.1,-23.1229768,0.30277914300000003,298.15,0.09825419064392665,-22.721943466356073,-4.080562177045822,100000.0,0.0022234210661364585,-23.384856457224657
566,CO,PBE,520,1,10,0.1,-14.83543652,0.13164906199999998,298.15,0.08993332469277887,-14.613854133307221,-1.144812342975661,100000.0,0.0020503482412287887,-15.225165461429585
567,HCOOH,PBE,520,1,10,0.1,-30.30244306,0.8837648845000001,298.15,0.11288558369824697,-29.305792591801755,-3.9244514030036863,5714.155064883787,0.00282768219507816,-30.14886603826431
568,CH3OH,PBE,520,1,10,0.1,-30.50720987,1.3427882395000001,298.15,0.11925683999537529,-29.045164790504625,-2.0814769872284744,16938.450392599163,0.002642995374441365,-29.833173861394318
569,CH4,PBE,520,1,10,0.1,-24.08760932,1.1709431965000001,298.15,0.10409077724071514,-22.812575346259283,-0.7762174598206185,100000.0,0.001932866252988242,-23.388859419587728
570,C2H4,PBE,520,1,10,0.1,-32.08323836,1.3448583265000003,298.15,0.10919672973505934,-30.629183303764943,0.5420512987574153,100000.0,0.0022746618409367416,-31.307373731640233
571,C2H6,PBE,520,1,10,0.1,-40.60382002,1.9568044180000002,298.15,0.122405017519857,-38.52461058448014,-0.8716184884019238,100000.0,0.002371711851958043,-39.23173647314143
572,CH2O,PBE,520,1,10,0.1,-22.3647114,0.7033488685,298.15,0.1039200001320788,-21.557442531367922,,100000.0,0.002269874231962836,-22.23420553362764
573,N2,PBE,520,1,10,0.1,-16.67899663,0.15083083,298.15,0.08992639735808114,-16.43823940264192,0.0,100000.0,0.0019877706978947878,-17.03089323621925
574,NH3,PBE,520,1,10,0.1,-19.77366076,0.9038008335,298.15,0.1038694676971127,-18.765990458802886,-0.47700514290652546,100000.0,0.001997277011620493,-19.361478599817534
575,H2O,PBE,520,1,10,1.0,-14.57970559,0.5603307280000001,298.15,0.1028927810680218,-13.916482080931978,-2.506445205454288,3166.74874006291,0.0022572805534773976,-14.589490277951263
576,H2,PBE,520,1,10,1.0,-6.78896502,0.2675793035,298.15,0.08992399688275815,-6.431461719617242,0.0,100000.0,0.001353089259288143,-6.834885282274001
577,O2,PBE,520,1,10,1.0,-9.89634024,0.09716013800000001,298.15,0.0900249333030323,-9.709155168696968,0.0,100000.0,0.0021290852061482193,-10.34394192291006
578,H2O2,PBE,520,1,10,1.0,-18.6056918,0.6898346725000001,298.15,0.11678677213585853,-17.79907035536414,-1.4093333767692797,100000.0,0.002382267140448923,-18.509343303288986
579,CO2,PBE,520,1,10,1.0,-23.12316293,0.3027700845,298.15,0.09825509599340221,-22.722137749506597,-4.080562177045822,100000.0,0.0022234253203123515,-23.385052008757725
580,CO,PBE,520,1,10,1.0,-14.83548365,0.131648578,298.15,0.08993332500995885,-14.613901746990042,-1.144812342975661,100000.0,0.0020503481375645652,-15.225213044204917
581,HCOOH,PBE,520,1,10,1.0,-30.30302567,0.8837477275,298.15,0.11288498678308423,-29.306392955716916,-3.9244514030036863,5714.155064883787,0.002827678904425494,-30.149465421071376
582,CH3OH,PBE,520,1,10,1.0,-30.50765764,1.3427755045,298.15,0.11925936241168644,-29.045622773088315,-2.0814769872284744,16938.450392599163,0.0026430161097855723,-29.833638026220882
583,CH4,PBE,520,1,10,1.0,-24.08762312,1.1709356295,298.15,0.10409087308439235,-22.812596617415608,-0.7762174598206185,100000.0,0.001932866777117743,-23.38888084701326
584,C2H4,PBE,520,1,10,1.0,-32.08332485,1.3448571865,298.15,0.1091964674118171,-30.62927119608818,0.5420512987574153,100000.0,0.0022746612414085345,-31.307461445214134
585,C2H6,PBE,520,1,10,1.0,-40.60383508,1.95679419,298.15,0.12240539950553497,-38.52463549049447,-0.8716184884019238,100000.0,0.0023717142299821,-39.23176208816363
586,CH2O,PBE,520,1,10,1.0,-22.36520008,0.70319675,298.15,0.1039213282939393,-21.55808200170606,,100000.0,0.002269888726018081,-22.23484932536835
587,N2,PBE,520,1,10,1.0,-16.67902275,0.1508311105,298.15,0.08992639731012317,-16.43826524218988,0.0,100000.0,0.0019877706014847,-17.030919047022543
588,NH3,PBE,520,1,10,1.0,-19.77400613,0.9037944685,298.15,0.10386907882814989,-18.76634258267185,-0.47700514290652546,100000.0,0.00199727645429727,-19.36183055752058
589,H2O,PBE,520,1,11,0.0,-14.23253279,0.568067768,298.15,0.10286300533351123,-13.56160201666649,-2.506445205454288,3166.74874006291,0.002256713428967389,-14.234441125513117
590,H2,PBE,520,1,11,0.0,-6.77243357,0.26883384,298.15,0.08992399684002372,-6.413675733159976,0.0,100000.0,0.0013528056967143907,-6.817014751635371
591,O2,PBE,520,1,11,0.0,-9.88548247,0.09722020449999999,298.15,0.09002452431189414,-9.698237741188105,0.0,100000.0,0.0021291918936558784,-10.333056304281605
592,H2O2,PBE,520,1,11,0.0,-18.18289782,0.6956750785000001,298.15,0.11560047066658075,-17.37162227083342,-1.4093333767692797,100000.0,0.002373849328433563,-18.079385448105885
593,CO2,PBE,520,1,11,0.0,-22.97024166,0.306042901,298.15,0.09803887179264026,-22.56615988720736,-4.080562177045822,100000.0,0.0022225163656058784,-23.22880314161275
594,CO,PBE,520,1,11,0.0,-14.79200116,0.1318066075,298.15,0.08993322201342097,-14.570261330486579,-1.144812342975661,100000.0,0.0020503929574364867,-15.181585990746267
595,HCOOH,PBE,520,1,11,0.0,-29.90627391,0.886968001,298.15,0.1128608487245476,-28.906445060275452,-3.9244514030036863,5714.155064883787,0.0028275815931491917,-29.749488512272883
596,CH3OH,PBE,520,1,11,0.0,-30.2408586,1.355046766,298.15,0.11738166636149305,-28.768430167638506,-2.0814769872284744,16938.450392599163,0.002628959248646533,-29.55225436762247
597,CH4,PBE,520,1,11,0.0,-24.0436258,1.1841569515,298.15,0.10398937291056876,-22.755479475589432,-0.7762174598206185,100000.0,0.0019319533341399687,-23.331491362163263
598,C2H4,PBE,520,1,11,0.0,-31.99223024,1.351279582,298.15,0.10923869312461676,-30.531711964875385,0.5420512987574153,100000.0,0.0022742529995310175,-31.209780496685557
599,C2H6,PBE,520,1,11,0.0,-40.53425541,1.9765835980000002,298.15,0.12165756867596156,-38.43601424332404,-0.8716184884019238,100000.0,0.0023672164968363465,-39.14179984185579
600,CH2O,PBE,520,1,11,0.0,-22.14917408,0.6990057675,298.15,0.10394314483530309,-21.3462251676647,,100000.0,0.0022693696269151875,-22.022837721929463
601,N2,PBE,520,1,11,0.0,-16.65224666,0.1505885915,298.15,0.08992643913271439,-16.411731629367285,0.0,100000.0,0.0019878614525185405,-17.00441252143569
602,NH3,PBE,520,1,11,0.0,-19.54860896,0.9109578159999999,298.15,0.10391824615513545,-18.533732897844864,-0.47700514290652546,100000.0,0.001997200492751632,-19.129198224758763
603,H2O,PBE,520,1,11,0.1,-14.57839604,0.5606201425,298.15,0.10289182120021267,-13.914884076299787,-2.506445205454288,3166.74874006291,0.002257271280182185,-14.587889508486105
604,H2,PBE,520,1,11,0.1,-6.78893304,0.2675822185,298.15,0.08992399688265468,-6.431426824617345,0.0,100000.0,0.001353088757261078,-6.834850237594735
605,O2,PBE,520,1,11,0.1,-9.89632122,0.097159658,298.15,0.09002493657788228,-9.709136625422119,0.0,100000.0,0.0021290853676803915,-10.343923427796028
606,H2O2,PBE,520,1,11,0.1,-18.6012693,0.6899491285,298.15,0.1169530128108075,-17.79436715868919,-1.4093333767692797,100000.0,0.002383521001721179,-18.50501394535236
607,CO2,PBE,520,1,11,0.1,-23.12287493,0.3028155425,298.15,0.0982561784231345,-22.721803209076864,-4.080562177045822,100000.0,0.0022234267333854016,-23.38471788963572
608,CO,PBE,520,1,11,0.1,-14.83542692,0.1316489045,298.15,0.08993332479599347,-14.613844690704006,-1.144812342975661,100000.0,0.0020503482587851786,-15.225156024060807
609,HCOOH,PBE,520,1,11,0.1,-30.2990688,0.8835946675,298.15,0.11298580968173388,-29.302488322818267,-3.9244514030036863,5714.155064883787,0.0028281409542506696,-30.145698548328102
610,CH3OH,PBE,520,1,11,0.1,-30.48687094,1.3477314215000002,298.15,0.11901546526617368,-29.020124053233825,-2.0814769872284744,16938.450392599163,0.0026412215780804915,-29.807604266738522
611,CH4,PBE,520,1,11,0.1,-24.06796943,1.17765393,298.15,0.10406464479809863,-22.786250855201903,-0.7762174598206185,100000.0,0.0019324216664065512,-23.36240237504101
612,C2H4,PBE,520,1,11,0.1,-32.06285534,1.3498127755,298.15,0.109151587235081,-30.603890977264918,0.5420512987574153,100000.0,0.0022741675526138177,-31.281934033076727
613,C2H6,PBE,520,1,11,0.1,-40.56112097,1.9687270865000004,298.15,0.12183415857272717,-38.47055972492727,-0.8716184884019238,100000.0,0.002368335248189951,-39.17667887917511
614,CH2O,PBE,520,1,11,0.1,-22.35923476,0.7041423885000001,298.15,0.103920402118436,-21.551171969381564,,100000.0,0.002269778238157962,-22.22790635108836
615,N2,PBE,520,1,11,0.1,-16.67897755,0.150830895,298.15,0.08992639734696653,-16.438220257653033,0.0,100000.0,0.0019877706812470516,-17.03087408626684
616,NH3,PBE,520,1,11,0.1,-19.76981342,0.9054273765,298.15,0.10385661415307057,-18.760529429346928,-0.47700514290652546,100000.0,0.0019971664828937756,-19.355984616221708
617,H2O,PBE,520,1,11,1.0,-14.57897183,0.560599369,298.15,0.10289185035681236,-13.915480610643188,-2.506445205454288,3166.74874006291,0.0022572750089412574,-14.588487154559024
618,H2,PBE,520,1,11,1.0,-6.78894388,0.267581163,298.15,0.0899239968826917,-6.431438720117308,0.0,100000.0,0.0013530890001500727,-6.834862205512052
619,O2,PBE,520,1,11,1.0,-9.89632721,0.097159829,298.15,0.09002493541120479,-9.709142445588796,0.0,100000.0,0.00212908524283316,-10.343929210739503
620,H2O2,PBE,520,1,11,1.0,-18.60160122,0.689646698,298.15,0.11736840158522166,-17.794586120414777,-1.4093333767692797,100000.0,0.0023866368525938425,-18.50616189801563
621,CO2,PBE,520,1,11,1.0,-23.12306107,0.3027439725,298.15,0.09827153406704886,-22.72204556343295,-4.080562177045822,100000.0,0.0022235019152342856,-23.38498265946005
622,CO,PBE,520,1,11,1.0,-14.83547405,0.1316484195,298.15,0.08993332511382884,-14.613892305386171,-1.144812342975661,100000.0,0.0020503481560066117,-15.225203608099543
623,HCOOH,PBE,520,1,11,1.0,-30.29965309,0.8835931180000001,298.15,0.11298523035942432,-29.303074741640575,-3.9244514030036863,5714.155064883787,0.0028281355091524124,-30.146283343694368
624,CH3OH,PBE,520,1,11,1.0,-30.48731735,1.347719178,298.15,0.11901751081133427,-29.020580661188667,-2.0814769872284744,16938.450392599163,0.002641238049723347,-29.808065785713683
625,CH4,PBE,520,1,11,1.0,-24.06798315,1.1776467915,298.15,0.10406473221736601,-22.786271626282634,-0.7762174598206185,100000.0,0.0019324221520966207,-23.36242329093024
